rva	name	size
2a1ab	?getLastChar@pairNode@@UBEDXZ	30
2a1c0	?getLastChar@pcharNode@@UBEDXZ	22
2a1e3	__unDNameEx	149
2a3ea	?getLastChar@charNode@@UBEDXZ	4
2a416	??AReplicator@@QBE?AVDName@@H@Z	93
2a467	?getTemplateConstant@UnDecorator@@CA?AVDName@@XZ	794
2a4ca	?getSignedDimension@UnDecorator@@CA?AVDName@@XZ	95
2a4f8	_getmbcp	56
2a5ba	_splitpath_s	468
2a70a	_mbsdec_l	156
2a75a	_mbsdec	21
2a76f	_makepath_s	204
2a851	caseD_17	321
2a882	operator_new	14
2a936	_ultoa_s	24
2a9ef	_ltoa_s	49
2aa85	__fltin2	176
2ab29	_atof_l	177
2aba3	atof	17
2abfd	caseD_a	52
2ac9b	operator+	34
2ad2a	?getPtrRefDataType@UnDecorator@@CA?AVDName@@ABV2@H@Z	254
2adb6	?getPtrRefType@UnDecorator@@CA?AVDName@@ABV2@0PBD@Z	261
2ae5a	__wsetargv	174
2b02c	_wcsdup	90
2b0e8	_flushall	9
2b0f1	vsprintf_s	27
2b134	setvbuf	294
2b214	fseek	113
2b28c	_fseek_nolock	181
2b2f1	___crtwsetenv	625
2b482	_wputenv_s	117
2b4fd	rewind	197
2b607	_fullpath	271
2b77a	_set_invalid_parameter_handler	37
2bbac	fputws	148
2bc60	_wunlink	6
2bc66	_wremove	53
2bdf1	__wdospawn	577
2bfae	__wcenvarg	1060
2c1e5	_wspawnve	514
2c28f	_wspawnvpe	599
2c32e	_wspawnvp	24
2c405	__flswbuf	304
2c578	_get_wpgmptr	58
2c59c	_vswprintf_c_l	49
2c788	_strdup	87
2c7cf	strtoul	49
2ca49	__wcwild	199
2cb9c	___wsetargv	181
2cc6b	_filelength	232
2cd58	_dup2	238
2cf2c	_lseeki64	217
2cfec	asctime_s	475
2d187	_ctime64_s	153
2d204	setSBCS	105
2d283	__p__fmode	6
2d289	__p__commode	6
2d28f	_query_new_mode	6
2d29d	__CxxQueryExceptionSize	4
2d2a1	_snwprintf	242
2d332	_snwprintf_s	31
2d351	__CxxExceptionFilter	381
2d3fd	__CxxRegisterExceptionObject	224
2d4aa	__CxxUnregisterExceptionObject	356
2dca3	caseD_0	24
2dcbb	___wstrgtold12_l	2253
2dea9	__wfltin2	178
2df4f	_wtof_l	130
2dfba	_wtof	17
2e030	swscanf_s	30
2e04e	__whiteout	53
2e50c	__filwbuf	311
2e54f	_ungetwc_nolock	474
2e751	swprintf_s	28
2e89a	_wcslwr	114
2e8e4	__wcstombs_l_helper	575
2e9c6	_wcstombs_s_l	258
2ea4c	wcstombs_s	30
2ea6a	_atoflt_l	170
2ebdd	__ld12tof	1442
2f1ee	_set_purecall_handler	37
2f213	_beginthreadex	173
2f288	__get_flsindex	6
2f315	_endthreadex	51
2f400	swscanf	30
2f947	_vsnwprintf_l	243
2f9d9	_vsnwprintf	27
2f9f4	wmemcpy_s	158
2fa37	initterm	28
2fa53	initterm_e	34
2fa75	calloc	79
2fb0c	_recalloc	114
2fb77	_realloc_crt	36
2fbe4	_waccess_s	163
2fc41	_fgetwc_nolock	393
2fc73	reader_writer_lock	38
2fc99	_ltow_s	49
2fcc2	_mbtowc_l	267
2fee4	_ultow_s	24
302a1	___updatetmbcinfo	193
305d4	qsort	679
308db	wcstok_s	230
309e6	strstr	839
30b5c	??1bad_alloc@std@@UAE@XZ	11
30b7a	??1__ExceptionPtr@@QAE@XZ	168
30bce	??_E?$_Ref_count_del_alloc@V__ExceptionPtr@@P6AXPAV1@@ZV?$_DebugMallocator@H@@@std@@UAEPAXI@Z	41
30c00	?_Decref@_Ref_count_base@std@@QAEXXZ	48
30c27	?_DeleteExceptionPtr@@YAXQAV__ExceptionPtr@@@Z	17
30c38	?_Delete_this@?$_Ref_count_del_alloc@V__ExceptionPtr@@P6AXPAV1@@ZV?$_DebugMallocator@H@@@std@@EAEXXZ	19
30c4b	?_Destroy@?$_Ref_count_del_alloc@V__ExceptionPtr@@P6AXPAV1@@ZV?$_DebugMallocator@H@@@std@@EAEXXZ	8
30c53	___crtCorExitProcess	50
30caf	___crtExitProcess	21
30cc5	___crtdll_callstaticterminators	34
30d0c	___freeCrtMemory	19
30d9b	_cexit	15
30f2b	exit	20
3110e	_rmtmp	151
311db	_tzset	47
31267	_memccpy	91
312c2	___ascii_memicmp	88
3132a	strcpy	7
31331	strcat	228
314d8	strcspn	68
3151c	strncat	309
316de	___ascii_strnicmp	96
3173e	_strnset	43
31769	strpbrk	63
31852	_strrev	53
31887	_strset	33
318a8	strspn	68
31abc	__alldvrm	223
31b9b	__allrem	178
31c4d	__allshl	31
31cfe	__aullrem	117
31d73	__aullshr	31
31dab	_EH_prolog	31
31dca	_inp	9
31dd3	_inpw	8
31ddb	_inpd	7
31de2	_outp	13
31def	_outpw	13
31dfc	_outpd	11
31e2f	local_unwind4	144
31f05	seh_longjmp_unwind4	28
31f21	_EH4_LocalUnwind	23
31fad	global_unwind2	32
32012	local_unwind2	132
32096	_abnormal_termination	35
320b9	__NLG_Call	3
320bc	except_handler2	174
3216a	except_handler3	254
32268	seh_longjmp_unwind	27
32283	longjmpex	5
32288	_setjmp	56
32335	acos	70
32375	_CIacos	102
323c3	__acos_default	9
3247a	asin	70
324ba	_CIasin	102
32508	__asin_default	9
325bf	atan	70
325ff	_CIatan	102
3264d	__atan_default	9
326d3	atan2	10
326dd	_CIatan2	10
326e7	cos	70
32727	_CIcos	102
32775	__cos_default	9
3280f	sinh	10
32819	cosh	10
32823	tanh	10
3282d	_CIsinh	10
32837	_CIcosh	10
32841	_CItanh	10
3284b	exp	66
32887	_CIexp	84
328c3	__exp_default	10
328cd	__CIexp_default	10
328d7	fmod	10
328e1	_CIfmod	10
328f9	log	70
32939	_CIlog	102
32987	__log_default	9
32a48	log10	70
32a88	_CIlog10	102
32ad6	__log10_default	9
32b97	pow	64
32bd7	_CIpow	108
32c2a	__pow_default	9
32e20	sin	70
32e60	_CIsin	102
32eae	__sin_default	9
32f48	_CIsqrt	20
32f5c	sqrt	9
33002	tan	70
33042	_CItan	102
33090	__tan_default	9
3312e	ftol	39
33155	libm_sse2_acos_precise	1311
34e40	libm_sse2_asin_precise	1346
36b28	libm_sse2_atan_precise	773
36f80	libm_sse2_cos_precise	440
379c0	libm_sse2_exp_precise	687
38128	libm_sse2_log10_precise	675
38cd0	libm_sse2_log_precise	651
39840	libm_sse2_pow_precise	2928
3dcf0	libm_sse2_sin_precise	453
3e748	libm_sse2_sqrt_precise	254
3e846	libm_sse2_tan_precise	605
40130	ceil	494
40298	floor	498
40410	modf	605
422c0	__trandisp1	103
42327	__trandisp2	140
423b3	__rttospop	5
4247e	__rtchsifneg	7
42485	__startTwoArgErrorHandling	23
4249c	__startOneArgErrorHandling	60
424ed	__load_CW	23
42504	__convertTOStoQNaN	25
42528	__fload_withFB	67
4256b	__checkTOS_withFB	22
4258e	__math_exit	42
44810	__rtpiby2	9
44843	__cintrindisp2	62
44881	__cintrindisp1	61
448be	__ctrandisp2	65
44a80	__ctrandisp1	51
44ab3	__fload	60
45df0	__rtinfnpop	16
45e11	__ffexpm1	119
47579	__pow_pentium4	2872
4dd50	__ftol2	117
4e273	?_Acquire_lock@reader_writer_lock@Concurrency@@QAEXPAX_N@Z	72
4f7d3	Catch_All@1004f7d3	18
4fe73	Catch_All@1004fe73	16
4ff32	terminate	5
4ff62	Catch_All@1004ff62	5
50032	Catch@10050032	34
5005c	Catch_All@1005005c	5
519f0	_fcloseall	17
55837	__winput_l	3757
566ac	__winput_s_l	2990
57bde	_CxxThrowException	71
5aa3a	__read_nolock	2036
5c14b	_invoke_watson	5
63474	_Context	14
63482	`default_constructor_closure'	4
63486	_GetScheduler	3
63489	operator=	22
6349f	`default_constructor_closure'	12
634ab	??1_Scoped_lock@_CriticalNonReentrantLock@details@Concurrency@@QAE@XZ	13
634b8	??1QuickBitSet@details@Concurrency@@QAE@XZ	10
634c2	operator&	80
63512	Intersects	62
6355a	?AddToRunnablesCollection@FairScheduleGroupSegment@details@Concurrency@@EAEXPAVInternalContextBase@23@@Z	15
63569	?NotifyAffinitizedWork@CacheLocalScheduleGroupSegment@details@Concurrency@@UAEXXZ	161
6360a	?MailChore@CacheLocalScheduleGroup@details@Concurrency@@UAE?AVSlot@?$Mailbox@V_UnrealizedChore@details@Concurrency@@@23@PAV_UnrealizedChore@23@PAVlocation@3@PAPAVScheduleGroupSegmentBase@23@@Z	100
6366e	_SpinWait<1>	19
63681	_SpinOnce	110
636ef	?Enqueue@?$SafeSQueue@VInternalContextBase@details@Concurrency@@V_HyperNonReentrantLock@23@@details@Concurrency@@QAEXPAVInternalContextBase@23@@Z	60
6372b	_DoYield	3
6372e	_Reset	16
6373e	_ShouldSpinAgain	11
63749	?LocateMailboxSegment@?$Mailbox@V_UnrealizedChore@details@Concurrency@@@details@Concurrency@@AAEPAUSegment@123@I_N@Z	131
637cc	_SetSpinCount	34
637ee	DemandInitialize	118
63864	~critical_section	1
63865	??1_RefCounterBase@details@Concurrency@@UAE@XZ	7
6386c	_Release	23
63883	_Destroy	11
6388e	??_E_CancellationTokenRegistration@details@Concurrency@@MAEPAXI@Z	32
638ae	??_E_CancellationTokenState@details@Concurrency@@UAEPAXI@Z	74
638f8	?_Exec@CancellationTokenRegistration_TaskProc@@MAEXXZ	8
63900	_NewTokenState	19
63913	_CancellationTokenState	62
63951	~_CancellationTokenState	120
639c9	_Cancel	103
63a30	_RegisterCallback	112
63aa0	_RegisterCallback	88
63b18	_DeregisterCallback	251
63c13	_Invoke	67
63c56	?Swap@?$SafeRWList@UListEntry@details@Concurrency@@VNoCount@CollectionTypes@23@V_ReaderWriterLock@23@@details@Concurrency@@QAEXPAV?$List@UListEntry@details@Concurrency@@VNoCount@CollectionTypes@23@@23@@Z	52
63c8a	??1_Scoped_lock@?$SafeRWList@UListEntry@details@Concurrency@@VNoCount@CollectionTypes@23@V_ReaderWriterLock@23@@details@Concurrency@@QAE@XZ	20
63c9e	AddTail	47
63ccd	Remove	46
63d00	??0missing_wait@Concurrency@@QAE@ABV01@@Z	27
63d38	??_Gimproper_scheduler_detach@Concurrency@@UAEPAXI@Z	31
63d57	_CheckTaskCollection	104
63dc0	_CancelViaToken	39
63de7	?_PrepareStealStructured@_UnrealizedChore@details@Concurrency@@AAEXPAVContextBase@23@@Z	57
63ec5	Catch@10063ec5	29
63ef8	Catch_All@10063ef8	22
63f6c	??0_Interruption_exception@details@Concurrency@@QAE@ABV012@@Z	27
63fa4	?_PrepareStealUnstructured@_UnrealizedChore@details@Concurrency@@AAEXPAVContextBase@23@@Z	129
64146	Catch@10064146	35
6419f	Catch_All@1006419f	28
641bb	Catch@100641bb	35
64232	Catch_All@10064232	28
642dd	?AddTail@?$SafeRWList@UListEntry@details@Concurrency@@VNoCount@CollectionTypes@23@V_ReaderWriterLock@23@@details@Concurrency@@QAEXPAUListEntry@23@@Z	49
6430e	?Remove@?$SafeRWList@UListEntry@details@Concurrency@@VNoCount@CollectionTypes@23@V_ReaderWriterLock@23@@details@Concurrency@@QAEXPAUListEntry@23@@Z	49
6433f	Id	19
64352	VirtualProcessorId	20
64366	ScheduleGroupId	20
6437a	Block	12
64386	Yield	12
64392	_SpinYield	12
6439e	IsCurrentTaskCollectionCanceling	51
643d1	CurrentContext	5
643d6	Oversubscribe	20
643ea	_CurrentContext	17
643fb	_IsSynchronouslyBlocked	7
64402	operator==	36
64426	??1Context@Concurrency@@MAE@XZ	7
6442d	??_EContext@Concurrency@@MAEPAXI@Z	32
6444d	?EnterCriticalRegionHelper@ContextBase@details@Concurrency@@UAEHXZ	8
64455	?EnterHyperCriticalRegionHelper@ContextBase@details@Concurrency@@UAEHXZ	11
64460	?ExitCriticalRegionHelper@ContextBase@details@Concurrency@@UAEHXZ	8
64468	?ExitHyperCriticalRegionHelper@ContextBase@details@Concurrency@@UAEHXZ	11
64473	?GetCriticalRegionType@ContextBase@details@Concurrency@@UBE?AW4CriticalRegionType@3@XZ	20
64487	?Grow@CancellationBeaconStack@ContextBase@details@Concurrency@@AAEXXZ	184
6453f	~CancellationBeaconStack	57
64578	operator[]	52
645ac	??_G_TaskCollection@details@Concurrency@@QAEPAXI@Z	31
645cb	`scalar_deleting_destructor'	31
645ea	~ContextBase	46
64618	?GetScheduleGroupId@ContextBase@details@Concurrency@@UBEIXZ	22
6462e	?CancelStealers@ContextBase@details@Concurrency@@QAEXPAV_TaskCollectionBase@23@@Z	209
646ff	?Cleanup@ContextBase@details@Concurrency@@QAEXXZ	30
648b0	?PushStructured@ContextBase@details@Concurrency@@QAEXPAV_UnrealizedChore@23@PAVlocation@3@@Z	331
649fb	?PushStructured@ContextBase@details@Concurrency@@QAEXPAV_UnrealizedChore@23@@Z	160
64a9b	?PushUnstructured@ContextBase@details@Concurrency@@QAEHPAV_UnrealizedChore@23@PAVlocation@3@@Z	326
64be1	?PushUnstructured@ContextBase@details@Concurrency@@QAEHPAV_UnrealizedChore@23@@Z	171
64c8c	?PopStructured@ContextBase@details@Concurrency@@QAEPAV_UnrealizedChore@23@XZ	75
64cd7	?TryPopUnstructured@ContextBase@details@Concurrency@@QAEPAV_UnrealizedChore@23@H@Z	102
64d3d	CreateWorkQueue	127
64dbc	?CreateStructuredWorkQueue@ContextBase@details@Concurrency@@QAEXXZ	174
64e6a	?ReleaseWorkQueue@ContextBase@details@Concurrency@@IAEXXZ	472
64f18	?GetScheduleGroup@ContextBase@details@Concurrency@@QBEPAVScheduleGroupBase@23@XZ	17
64f29	ClearAliasTable	63
64f68	?PopGoverningTokenState@ContextBase@details@Concurrency@@QAEXPAV_CancellationTokenState@23@@Z	121
64fe1	CancelCollection	109
6504e	?RecomputeMaximumCancellationDepth@ContextBase@details@Concurrency@@AAEXXZ	135
650d5	CancelCollectionComplete	50
65107	?ThrowContextEvent@ContextBase@details@Concurrency@@KAXW4ConcRT_EventType@3@EKK@Z	111
65188	FlagCancellationBeacons	76
651d4	TokenHidesCancellation	77
65221	IsCancellationVisible	57
6525a	?IsCanceledAtDepth@ContextBase@details@Concurrency@@AAE_NPAV_TaskCollectionBase@23@H@Z	243
6534d	_Cancellation_beacon	121
653c6	~_Cancellation_beacon	12
653d2	_Confirm_cancel	38
653f8	_GetCurrentInlineDepth	9
65401	?Delete@?$Hash@PAV_TaskCollection@details@Concurrency@@PAV123@@details@Concurrency@@QAE_NABQAV_TaskCollection@23@@Z	101
65466	Wipe	74
654b0	??1?$Hash@PAV_TaskCollection@details@Concurrency@@PAV123@@details@Concurrency@@QAE@XZ	19
654c3	?Add@?$ListArray@VWorkQueue@details@Concurrency@@@details@Concurrency@@QAEHPAVWorkQueue@23@@Z	369
65634	??1_Scoped_lock_read@?$SafeRWList@UListEntry@details@Concurrency@@VNoCount@CollectionTypes@23@V_ReaderWriterLock@23@@details@Concurrency@@QAE@XZ	13
65641	_SpinOnce	109
656ae	?GrowAndPush@?$StructuredWorkStealingQueue@V_UnrealizedChore@details@Concurrency@@V_CriticalNonReentrantLock@23@@details@Concurrency@@AAEXPAV_UnrealizedChore@23@VSlot@?$Mailbox@V_UnrealizedChore@details@Concurrency@@@23@@Z	382
6582c	Pop	90
65886	?SyncPush@?$WorkStealingQueue@V_UnrealizedChore@details@Concurrency@@V_CriticalNonReentrantLock@23@@details@Concurrency@@AAEHPAV_UnrealizedChore@23@VSlot@?$Mailbox@V_UnrealizedChore@details@Concurrency@@@23@@Z	401
65a17	?Claim@Slot@?$Mailbox@V_UnrealizedChore@details@Concurrency@@@details@Concurrency@@QAE_NPAPAV_UnrealizedChore@34@@Z	94
65a75	?NextList@?$Hash@PAV_TaskCollection@details@Concurrency@@PAV123@@details@Concurrency@@AAEPAUListNode@123@PAH@Z	50
65aa7	?Remove@?$ListArray@VWorkQueue@details@Concurrency@@@details@Concurrency@@QAE_NPAVWorkQueue@23@H_N@Z	248
65b9f	_DoYield	3
65ba2	_Reset	16
65bb2	?SyncPop@?$WorkStealingQueue@V_UnrealizedChore@details@Concurrency@@V_CriticalNonReentrantLock@23@@details@Concurrency@@AAEPAV_UnrealizedChore@23@XZ	159
65c51	?CheckForDeletionBridge@?$ListArray@VWorkQueue@details@Concurrency@@@details@Concurrency@@CAXPAV123@@Z	61
65c8e	_SetSpinCount	36
65cb2	?StaticDelete@Segment@?$Mailbox@V_UnrealizedChore@details@Concurrency@@@details@Concurrency@@SAXPAU1234@@Z	39
65cd9	??$_InternalDeleteHelper@VWorkQueue@details@Concurrency@@@details@Concurrency@@YAXPAVWorkQueue@01@@Z	50
65d0b	??1?$StructuredWorkStealingQueue@V_UnrealizedChore@details@Concurrency@@V_CriticalNonReentrantLock@23@@details@Concurrency@@QAE@XZ	23
65d22	Id	20
65d36	GetNumberOfVirtualProcessors	20
65d4a	GetPolicy	29
65d67	Get	9
65d70	Create	30
65d8e	Detach	53
65dc4	??0scheduler_not_attached@Concurrency@@QAE@ABV01@@Z	27
65dfc	RegisterShutdownEvent	56
65e35	CreateScheduleGroup	13
65e42	CreateScheduleGroup	21
65e57	ScheduleTask	24
65e6f	ScheduleTask	27
65e8a	IsAvailableLocation	28
65ea6	_Id	5
65eab	_GetNumberOfVirtualProcessors	13
65eb8	_Get	18
65eca	??_Gbad_alloc@std@@UAEPAXI@Z	37
65eef	GetSharedTimerQueue	157
65f8d	??0MultiWaitBlock@details@Concurrency@@QAE@I_N0@Z	90
66004	TimedSingleWaitBlock	56
66054	?createTimer@TimedSingleWaitBlock@details@Concurrency@@QAE_NI@Z	117
660c9	??0SingleWaitBlock@details@Concurrency@@QAE@XZ	47
66110	?Satisfy@TimedSingleWaitBlock@details@Concurrency@@UAE_NPAPAVContext@3@PAVEventWaitNode@23@@Z	133
66195	?Destroy@TimedSingleWaitBlock@details@Concurrency@@UAEXXZ	24
661ad	?SweepWaitNode@TimedSingleWaitBlock@details@Concurrency@@UAE_NXZ	17
661be	?DispatchEventTimer@TimedSingleWaitBlock@details@Concurrency@@SGXPAU_TP_CALLBACK_INSTANCE@@PAXPAU_TP_TIMER@@@Z	29
661db	?DispatchEventTimerXP@TimedSingleWaitBlock@details@Concurrency@@SGXPAXE@Z	18
661ed	_Condition_variable	21
66202	~_Condition_variable	35
66225	wait	146
662b7	wait_for	302
663e5	notify_one	126
66463	notify_all	92
664bf	event	25
664d8	~event	95
66537	wait	262
6663d	reset	96
6669d	set	301
667ca	wait_for_multiple	836
66b18	??0invalid_argument@std@@QAE@ABV01@@Z	27
66b94	??0MultiWaitBlockHolder@details@Concurrency@@QAE@_NI00@Z	213
66ca4	~MultiWaitBlockHolder	26
66cbe	?SingleSatisfy@MultiWaitBlock@details@Concurrency@@MAEXPAPAVContext@3@PAVEventWaitNode@23@@Z	162
66d60	?DispatchEventTimer@MultiWaitBlock@details@Concurrency@@SGXPAU_TP_CALLBACK_INSTANCE@@PAXPAU_TP_TIMER@@@Z	75
66dab	?DispatchEventTimerXP@MultiWaitBlock@details@Concurrency@@SGXPAXE@Z	79
66dfa	Satisfy	79
66e49	?SweepResetNode@WaitAnyBlock@details@Concurrency@@UAE_NXZ	1
66e4a	?SweepWaitNode@SingleWaitBlock@details@Concurrency@@UAE_NXZ	3
66e4d	NotifyCompletedNode	31
66e6c	?Satisfy@WaitAnyBlock@details@Concurrency@@UAE_NPAPAVContext@3@PAVEventWaitNode@23@@Z	57
66ea5	?SweepWaitNode@WaitAnyBlock@details@Concurrency@@UAE_NXZ	37
66eca	?Satisfy@WaitAllBlock@details@Concurrency@@UAE_NPAPAVContext@3@PAVEventWaitNode@23@@Z	61
66f07	Reset	57
66f40	?SweepWaitNode@WaitAllBlock@details@Concurrency@@UAE_NXZ	44
66f6c	?SweepResetNode@WaitAllBlock@details@Concurrency@@UAE_NXZ	32
66f8c	?Destroy@WaitAllBlock@details@Concurrency@@UAEXXZ	5
66f91	?Sweep@details@Concurrency@@YAPAVEventWaitNode@12@PAV312@_N@Z	63
66fd0	?Wait@StructuredEvent@details@Concurrency@@QAEXXZ	105
67039	??1?$_MallocaArrayHolder@PAVContext@Concurrency@@@details@Concurrency@@UAE@XZ	16
67049	??_E?$_MallocaArrayHolder@PAVContext@Concurrency@@@details@Concurrency@@UAEPAXI@Z	41
67072	scheduler_resource_allocation_error	34
67094	scheduler_resource_allocation_error	30
670b2	get_error_code	4
670b6	scheduler_worker_creation_error	30
670d4	scheduler_worker_creation_error	27
670ef	unsupported_os	28
6710b	unsupported_os	18
6711d	scheduler_not_attached	28
67139	scheduler_not_attached	18
6714b	improper_scheduler_attach	28
67167	improper_scheduler_attach	18
67179	improper_scheduler_detach	28
67195	improper_scheduler_detach	18
671a7	improper_scheduler_reference	28
671c3	improper_scheduler_reference	18
671d5	default_scheduler_exists	28
671f1	default_scheduler_exists	18
67203	context_unblock_unbalanced	28
6721f	context_unblock_unbalanced	18
67231	context_self_unblock	28
6724d	context_self_unblock	18
6725f	missing_wait	28
6727b	missing_wait	18
6728d	bad_target	28
672a9	bad_target	18
672bb	message_not_found	28
672d7	message_not_found	18
672e9	invalid_link_target	28
67305	invalid_link_target	18
67317	invalid_scheduler_policy_key	28
67333	invalid_scheduler_policy_key	18
67345	invalid_scheduler_policy_value	28
67361	invalid_scheduler_policy_value	18
67373	invalid_scheduler_policy_thread_specification	28
6738f	invalid_scheduler_policy_thread_specification	18
673a1	invalid_operation	28
673bd	invalid_operation	18
673cf	nested_scheduler_missing_detach	28
673eb	nested_scheduler_missing_detach	18
673fd	operation_timed_out	28
67419	operation_timed_out	18
6742b	invalid_multiple_scheduling	28
67447	invalid_multiple_scheduling	18
67459	invalid_oversubscribe_operation	28
67475	invalid_oversubscribe_operation	18
67487	improper_lock	28
674a3	improper_lock	18
674b5	task_canceled	28
674d1	task_canceled	18
674e3	_Interruption_exception	28
674ff	_Interruption_exception	18
67511	ExecutionResource	95
67570	?Remove@ExecutionResource@details@Concurrency@@UAEXPAUIScheduler@3@@Z	135
675f8	??0invalid_operation@Concurrency@@QAE@ABV01@@Z	27
67630	?IncrementUseCounts@ExecutionResource@details@Concurrency@@QAEXXZ	229
67715	?DecrementUseCounts@ExecutionResource@details@Concurrency@@QAEXXZ	156
677b1	?CurrentSubscriptionLevel@ExecutionResource@details@Concurrency@@UBEIXZ	121
6782a	?SpinYield@ExternalContextBase@details@Concurrency@@UAEXXZ	5
6782f	?GetVirtualProcessorId@ExternalContextBase@details@Concurrency@@UBEIXZ	4
67833	?IsSynchronouslyBlocked@ExternalContextBase@details@Concurrency@@UBE_NXZ	12
6783f	scheduler_resource_allocation_error	36
67863	??_EExternalContextBase@details@Concurrency@@UAEPAXI@Z	31
67882	?ImplicitDetachHandler@ExternalContextBase@details@Concurrency@@CGXPAU_TP_CALLBACK_INSTANCE@@PAXPAU_TP_WAIT@@K@Z	70
678c8	?ImplicitDetachHandlerXP@ExternalContextBase@details@Concurrency@@CGXPAXE@Z	37
678ed	?Block@ExternalContextBase@details@Concurrency@@UAEXXZ	55
67924	?Unblock@ExternalContextBase@details@Concurrency@@UAEXXZ	127
679a4	??0context_unblock_unbalanced@Concurrency@@QAE@ABV01@@Z	27
67a14	?Yield@ExternalContextBase@details@Concurrency@@UAEXXZ	28
67a30	?Oversubscribe@ExternalContextBase@details@Concurrency@@UAEX_N@Z	61
67a6e	??0invalid_oversubscribe_operation@Concurrency@@QAE@ABV01@@Z	27
67aa8	?Alloc@ExternalContextBase@details@Concurrency@@UAEPAXI@Z	99
67b0b	?Free@ExternalContextBase@details@Concurrency@@UAEXPAX@Z	62
67b49	??1ExternalContextBase@details@Concurrency@@UAE@XZ	116
67bbd	?LocateSegment@FairScheduleGroup@details@Concurrency@@UAEPAVScheduleGroupSegmentBase@23@PAVlocation@3@_N@Z	112
67c2d	FindSegment	44
67c59	?CurrentSubscriptionLevel@VirtualProcessorRoot@details@Concurrency@@UBEIXZ	8
67c61	AcquireActivatedContext	47
67c90	??_EVirtualProcessorRoot@details@Concurrency@@UAEPAXI@Z	39
67cb7	SpinUntilIdle	46
67ce5	DeleteThis	66
67d27	?ResetOnIdle@FreeVirtualProcessorRoot@details@Concurrency@@QAEXW4SwitchingProxyState@3@@Z	100
67d8b	?Activate@FreeVirtualProcessorRoot@details@Concurrency@@UAEXPAUIExecutionContext@3@@Z	195
67e4f	?Deactivate@FreeVirtualProcessorRoot@details@Concurrency@@UAE_NPAUIExecutionContext@3@@Z	189
67f0d	?EnsureAllTasksVisible@FreeVirtualProcessorRoot@details@Concurrency@@UAEXPAUIExecutionContext@3@@Z	175
67fbd	?Affinitize@FreeVirtualProcessorRoot@details@Concurrency@@QAEXPAVFreeThreadProxy@23@@Z	142
6804b	?SwitchTo@FreeThreadProxy@details@Concurrency@@UAEXPAUIExecutionContext@3@W4SwitchingProxyState@3@@Z	163
680ef	?SwitchOut@FreeThreadProxy@details@Concurrency@@UAEXW4SwitchingProxyState@3@@Z	97
68160	?Dispatch@FreeThreadProxy@details@Concurrency@@EAEXXZ	130
681e2	?InterlockedClear@ReferenceCountedQuickBitSet@details@Concurrency@@QAEII@Z	117
68257	?NotifySearching@SchedulerBase@details@Concurrency@@QAEXI_N@Z	66
68299	?IsSynchronouslyBlocked@InternalContextBase@details@Concurrency@@UBE_NXZ	12
682a5	?PrepareToRun@InternalContextBase@details@Concurrency@@MAEXPAVVirtualProcessor@23@@Z	23
682bc	?InternalRelease@ScheduleGroupBase@details@Concurrency@@IAEJXZ	53
682f1	InternalContextBase	115
6837c	`scalar_deleting_destructor'	31
6839b	?FindWorkForBlockingOrNesting@InternalContextBase@details@Concurrency@@AAEPAV123@AA_N0@Z	239
6848a	?Block@InternalContextBase@details@Concurrency@@UAEXXZ	272
6859a	?Unblock@InternalContextBase@details@Concurrency@@UAEXXZ	174
68649	?Yield@InternalContextBase@details@Concurrency@@UAEXXZ	279
68760	?SpinYield@InternalContextBase@details@Concurrency@@UAEXXZ	121
687d9	?Oversubscribe@InternalContextBase@details@Concurrency@@UAEX_N@Z	106
68844	GetAndResetOversubscribedVProc	46
68872	?GetVirtualProcessorId@InternalContextBase@details@Concurrency@@UBEIXZ	23
68889	?AddToRunnables@InternalContextBase@details@Concurrency@@MAEXVlocation@3@@Z	386
68a0b	SpinUntilBlocked	43
68a36	?SwapScheduleGroupSegment@InternalContextBase@details@Concurrency@@QAEXPAVScheduleGroupSegmentBase@23@_N@Z	105
68a9f	?SwitchTo@InternalContextBase@details@Concurrency@@IAEXPAV123@W4ReasonForSwitch@123@@Z	221
68b7c	?SwitchOut@InternalContextBase@details@Concurrency@@IAE_NW4ReasonForSwitch@123@@Z	278
68c92	?LeaveScheduler@InternalContextBase@details@Concurrency@@AAEXXZ	175
68d41	?WaitForWork@InternalContextBase@details@Concurrency@@IAEXXZ	232
68e29	?IsVirtualProcessorRetired@InternalContextBase@details@Concurrency@@IAE_NXZ	102
68e8f	?ExecuteChoreInline@InternalContextBase@details@Concurrency@@IAEXPAVWorkItem@23@@Z	137
68f18	?Dispatch@InternalContextBase@details@Concurrency@@UAEXPAUDispatchState@3@@Z	534
6915b	?ReclaimVirtualProcessor@InternalContextBase@details@Concurrency@@IAEXXZ	77
691a8	Cleanup	24
691c0	?Cancel@InternalContextBase@details@Concurrency@@MAEXXZ	122
6923a	~InternalContextBase	52
6926e	PrepareForUse	105
692d7	?GetScheduler@InternalContextBase@details@Concurrency@@UAEPAUIScheduler@3@XZ	8
692df	?GetProxy@InternalContextBase@details@Concurrency@@UAEPAUIThreadProxy@3@XZ	7
692e6	?SetProxy@InternalContextBase@details@Concurrency@@UAEXPAUIThreadProxy@3@@Z	63
69335	?Alloc@InternalContextBase@details@Concurrency@@UAEPAXI@Z	57
6936e	?Free@InternalContextBase@details@Concurrency@@UAEXPAX@Z	42
